Project,Package,Class,Method,Smell,Description,Method start line no,File
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,DataComponentType,DataComponentType,Long Parameter List,The method has 5 parameters. ,16,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/DataComponentType.java
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,WrittenBookContent,WrittenBookContent,Long Parameter List,The method has 5 parameters. ,18,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/WrittenBookContent.java
java,org.geysermc.mcprotocollib.protocol.data.game.inventory,CreativeGrabAction,getId,Magic Number,The method contains a magic number: 2,6,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/inventory/CreativeGrabAction.java
java,org.geysermc.mcprotocollib.protocol.data.game.inventory,CreativeGrabAction,from,Magic Number,The method contains a magic number: 2,12,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/inventory/CreativeGrabAction.java
java,org.geysermc.mcprotocollib.protocol.data.game.inventory.property,EnchantmentTableProperty,getEnchantment,Magic Number,The method contains a magic number: 8,54,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/inventory/property/EnchantmentTableProperty.java
java,org.geysermc.mcprotocollib.protocol.data.game.inventory.property,EnchantmentTableProperty,getEnchantmentType,Magic Number,The method contains a magic number: 0xff,67,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/inventory/property/EnchantmentTableProperty.java
java,org.geysermc.mcprotocollib.protocol.data.game.inventory.property,EnchantmentTableProperty,getEnchantmentLevel,Magic Number,The method contains a magic number: 8,78,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/inventory/property/EnchantmentTableProperty.java
java,org.geysermc.mcprotocollib.protocol.data.game.level.sound,BuiltinSound,getRange,Magic Number,The method contains a magic number: 16F,1856,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/level/sound/BuiltinSound.java
java,org.geysermc.mcprotocollib.protocol.data.game.level.event,SculkBlockChargeEventData,SculkBlockChargeEventData,Magic Number,The method contains a magic number: 6,19,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/level/event/SculkBlockChargeEventData.java
java,org.geysermc.mcprotocollib.protocol.data.game.level.event,SculkBlockChargeEventData,SculkBlockChargeEventData,Magic Number,The method contains a magic number: 63,19,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/level/event/SculkBlockChargeEventData.java
java,org.geysermc.mcprotocollib.protocol.data.game.level.event,SculkBlockChargeEventData,getLevelValue,Magic Number,The method contains a magic number: 6,31,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/level/event/SculkBlockChargeEventData.java
java,org.geysermc.mcprotocollib.protocol.packet.configuration.serverbound,ServerboundSelectKnownPacks,ServerboundSelectKnownPacks,Long Statement,The length of the statement "this.knownPacks.add(new KnownPack(MinecraftTypes.readString(in)`MinecraftTypes.readString(in)`MinecraftTypes.readString(in)));" is 126.,20,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/configuration/serverbound/ServerboundSelectKnownPacks.java
java,org.geysermc.mcprotocollib.protocol.packet.configuration.serverbound,ServerboundSelectKnownPacks,ServerboundSelectKnownPacks,Magic Number,The method contains a magic number: 64,20,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/configuration/serverbound/ServerboundSelectKnownPacks.java
java,org.geysermc.mcprotocollib.protocol.packet.configuration.serverbound,ServerboundSelectKnownPacks,serialize,Magic Number,The method contains a magic number: 64,29,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/configuration/serverbound/ServerboundSelectKnownPacks.java
java,org.geysermc.mcprotocollib.protocol.packet.configuration.clientbound,ClientboundSelectKnownPacks,ClientboundSelectKnownPacks,Long Statement,The length of the statement "this.knownPacks=MinecraftTypes.readList(in`buf -> new KnownPack(MinecraftTypes.readString(buf)`MinecraftTypes.readString(buf)`MinecraftTypes.readString(buf)));" is 159.,19,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/configuration/clientbound/ClientboundSelectKnownPacks.java
java,org.geysermc.mcprotocollib.protocol.packet.configuration.clientbound,ClientboundRegistryDataPacket,ClientboundRegistryDataPacket,Long Statement,The length of the statement "this.entries=MinecraftTypes.readList(in`buf -> new RegistryEntry(MinecraftTypes.readResourceLocation(buf)`MinecraftTypes.readNullable(buf`MinecraftTypes::readCompoundTag)));" is 173.,21,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/configuration/clientbound/ClientboundRegistryDataPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound,ServerboundChatCommandSignedPacket,ServerboundChatCommandSignedPacket,Magic Number,The method contains a magic number: 8,27,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/serverbound/ServerboundChatCommandSignedPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound,ServerboundChatCommandSignedPacket,ServerboundChatCommandSignedPacket,Magic Number,The method contains a magic number: 256,27,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/serverbound/ServerboundChatCommandSignedPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound,ServerboundChatCommandSignedPacket,ServerboundChatCommandSignedPacket,Magic Number,The method contains a magic number: 16,27,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/serverbound/ServerboundChatCommandSignedPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound,ServerboundChatCommandSignedPacket,ServerboundChatCommandSignedPacket,Magic Number,The method contains a magic number: 20,27,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/serverbound/ServerboundChatCommandSignedPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound,ServerboundChatCommandSignedPacket,serialize,Magic Number,The method contains a magic number: 20,44,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/serverbound/ServerboundChatCommandSignedPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound,ServerboundChatPacket,ServerboundChatPacket,Magic Number,The method contains a magic number: 256,26,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/serverbound/ServerboundChatPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound,ServerboundChatPacket,ServerboundChatPacket,Magic Number,The method contains a magic number: 20,26,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/serverbound/ServerboundChatPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound,ServerboundChatPacket,serialize,Magic Number,The method contains a magic number: 20,41,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/serverbound/ServerboundChatPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.inventory,ServerboundContainerClickPacket,ServerboundContainerClickPacket,Long Parameter List,The method has 7 parameters. ,38,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/serverbound/inventory/ServerboundContainerClickPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.inventory,ServerboundContainerClickPacket,ServerboundContainerClickPacket,Complex Conditional,The conditional expression (param == DropItemAction.LEFT_CLICK_OUTSIDE_NOT_HOLDING || param == DropItemAction.RIGHT_CLICK_OUTSIDE_NOT_HOLDING) && slot != CLICK_OUTSIDE_NOT_HOLDING_SLOT is complex.,44,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/serverbound/inventory/ServerboundContainerClickPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.inventory,ServerboundContainerClickPacket,ServerboundContainerClickPacket,Long Identifier,The length of the field CLICK_OUTSIDE_NOT_HOLDING_SLOT is 30.,44,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/serverbound/inventory/ServerboundContainerClickPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.inventory,ServerboundContainerClickPacket,ServerboundContainerClickPacket,Long Parameter List,The method has 7 parameters. ,44,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/serverbound/inventory/ServerboundContainerClickPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.inventory,ServerboundContainerClickPacket,ServerboundContainerClickPacket,Long Statement,The length of the statement "if ((param == DropItemAction.LEFT_CLICK_OUTSIDE_NOT_HOLDING || param == DropItemAction.RIGHT_CLICK_OUTSIDE_NOT_HOLDING) && slot != CLICK_OUTSIDE_NOT_HOLDING_SLOT) {" is 164.,44,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/serverbound/inventory/ServerboundContainerClickPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.inventory,ServerboundContainerClickPacket,ServerboundContainerClickPacket,Long Statement,The length of the statement "throw new IllegalArgumentException("Slot must be " + CLICK_OUTSIDE_NOT_HOLDING_SLOT + " with param LEFT_CLICK_OUTSIDE_NOT_HOLDING or RIGHT_CLICK_OUTSIDE_NOT_HOLDING");" is 167.,44,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/serverbound/inventory/ServerboundContainerClickPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.inventory,ServerboundContainerClickPacket,ServerboundContainerClickPacket,Complex Method,Cyclomatic complexity of the method is 9,62,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/serverbound/inventory/ServerboundContainerClickPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.inventory,ServerboundContainerClickPacket,ServerboundContainerClickPacket,Magic Number,The method contains a magic number: 999,62,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/serverbound/inventory/ServerboundContainerClickPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.inventory,ServerboundContainerClickPacket,ServerboundContainerClickPacket,Magic Number,The method contains a magic number: 2,62,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/serverbound/inventory/ServerboundContainerClickPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.inventory,ServerboundContainerClickPacket,serialize,Magic Number,The method contains a magic number: 2,97,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/serverbound/inventory/ServerboundContainerClickPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.inventory,ServerboundSeenAdvancementsPacket,getTabId,Long Statement,The length of the statement "throw new IllegalStateException("tabId is only set if action is " + AdvancementTabAction.OPENED_TAB + " but it was "+ this.action);" is 131.,31,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/serverbound/inventory/ServerboundSeenAdvancementsPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.level,ServerboundPlayerInputPacket,serialize,Complex Method,Cyclomatic complexity of the method is 8,40,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/serverbound/level/ServerboundPlayerInputPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.level,ServerboundSignUpdatePacket,ServerboundSignUpdatePacket,Magic Number,The method contains a magic number: 4,20,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/serverbound/level/ServerboundSignUpdatePacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.level,ServerboundSignUpdatePacket,ServerboundSignUpdatePacket,Magic Number,The method contains a magic number: 4,30,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/serverbound/level/ServerboundSignUpdatePacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.player,ServerboundMovePlayerPosRotPacket,ServerboundMovePlayerPosRotPacket,Magic Number,The method contains a magic number: 0x2,21,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/serverbound/player/ServerboundMovePlayerPosRotPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.player,ServerboundMovePlayerPosRotPacket,serialize,Magic Number,The method contains a magic number: 0x2,32,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/serverbound/player/ServerboundMovePlayerPosRotPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.player,ServerboundMovePlayerPosPacket,ServerboundMovePlayerPosPacket,Magic Number,The method contains a magic number: 0x2,19,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/serverbound/player/ServerboundMovePlayerPosPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.player,ServerboundMovePlayerPosPacket,serialize,Magic Number,The method contains a magic number: 0x2,28,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/serverbound/player/ServerboundMovePlayerPosPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.player,ServerboundMovePlayerRotPacket,ServerboundMovePlayerRotPacket,Magic Number,The method contains a magic number: 0x2,18,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/serverbound/player/ServerboundMovePlayerRotPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.player,ServerboundMovePlayerRotPacket,serialize,Magic Number,The method contains a magic number: 0x2,26,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/serverbound/player/ServerboundMovePlayerRotPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.player,ServerboundMovePlayerStatusOnlyPacket,ServerboundMovePlayerStatusOnlyPacket,Magic Number,The method contains a magic number: 0x2,16,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/serverbound/player/ServerboundMovePlayerStatusOnlyPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.player,ServerboundMovePlayerStatusOnlyPacket,serialize,Magic Number,The method contains a magic number: 0x2,22,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/serverbound/player/ServerboundMovePlayerStatusOnlyPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound,ClientboundPlayerChatPacket,ClientboundPlayerChatPacket,Magic Number,The method contains a magic number: 256,38,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/ClientboundPlayerChatPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound,ClientboundPlayerChatPacket,ClientboundPlayerChatPacket,Magic Number,The method contains a magic number: 256,38,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/ClientboundPlayerChatPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound,ClientboundPlayerChatPacket,ClientboundPlayerChatPacket,Magic Number,The method contains a magic number: 20,38,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/ClientboundPlayerChatPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound,ClientboundCommandSuggestionsPacket,ClientboundCommandSuggestionsPacket,Long Parameter List,The method has 5 parameters. ,22,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/ClientboundCommandSuggestionsPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound,ClientboundCommandsPacket,ClientboundCommandsPacket,Complex Method,Cyclomatic complexity of the method is 24,46,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/ClientboundCommandsPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound,ClientboundCommandsPacket,ClientboundCommandsPacket,Long Statement,The length of the statement "properties=new EntityProperties((entityFlags & ENTITY_FLAG_SINGLE_TARGET) != 0`(entityFlags & ENTITY_FLAG_PLAYERS_ONLY) != 0);" is 126.,46,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/ClientboundCommandsPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound,ClientboundCommandsPacket,ClientboundCommandsPacket,Long Statement,The length of the statement "case RESOURCE_OR_TAG` RESOURCE_OR_TAG_KEY` RESOURCE` RESOURCE_KEY` RESOURCE_SELECTOR ->yield properties=new ResourceProperties(MinecraftTypes.readResourceLocation(in));" is 168.,46,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/ClientboundCommandsPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound,ClientboundCommandsPacket,serialize,Complex Method,Cyclomatic complexity of the method is 38,157,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/ClientboundCommandsPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound,ClientboundCommandsPacket,serialize,Long Method,The method has 123 lines of code.,157,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/ClientboundCommandsPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound,ClientboundCommandsPacket,serialize,Long Statement,The length of the statement "case RESOURCE_OR_TAG` RESOURCE_OR_TAG_KEY` RESOURCE` RESOURCE_KEY` RESOURCE_SELECTOR ->yield MinecraftTypes.writeResourceLocation(out`((ResourceProperties)node.getProperties()).getRegistryKey());" is 195.,157,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/ClientboundCommandsPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound,ClientboundUpdateAdvancementsPacket,ClientboundUpdateAdvancementsPacket,Long Statement,The length of the statement "List<List<String>> requirements=MinecraftTypes.readList(in`buf -> MinecraftTypes.readList(buf`MinecraftTypes::readString));" is 123.,47,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/ClientboundUpdateAdvancementsPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound,ClientboundUpdateAdvancementsPacket,serialize,Complex Method,Cyclomatic complexity of the method is 11,103,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/ClientboundUpdateAdvancementsPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound,ClientboundUpdateAdvancementsPacket,serialize,Long Statement,The length of the statement "MinecraftTypes.writeList(out`advancement.getRequirements()`(buf`requirement) -> MinecraftTypes.writeList(buf`requirement`MinecraftTypes::writeString));" is 151.,103,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/ClientboundUpdateAdvancementsPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound,ClientboundBossEventPacket,ClientboundBossEventPacket,Long Parameter List,The method has 8 parameters. ,56,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/ClientboundBossEventPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound,ClientboundBossEventPacket,ClientboundBossEventPacket,Magic Number,The method contains a magic number: 0x2,70,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/ClientboundBossEventPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound,ClientboundBossEventPacket,ClientboundBossEventPacket,Magic Number,The method contains a magic number: 0x2,70,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/ClientboundBossEventPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound,ClientboundBossEventPacket,ClientboundBossEventPacket,Magic Number,The method contains a magic number: 0x4,70,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/ClientboundBossEventPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound,ClientboundBossEventPacket,ClientboundBossEventPacket,Magic Number,The method contains a magic number: 0x4,70,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/ClientboundBossEventPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound,ClientboundBossEventPacket,serialize,Complex Method,Cyclomatic complexity of the method is 8,106,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/ClientboundBossEventPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound,ClientboundBossEventPacket,serialize,Magic Number,The method contains a magic number: 0x2,106,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/ClientboundBossEventPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound,ClientboundBossEventPacket,serialize,Magic Number,The method contains a magic number: 0x4,106,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/ClientboundBossEventPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound,ClientboundRecipeBookAddPacket,ClientboundRecipeBookAddPacket,Long Statement,The length of the statement "List<HolderSet> craftingRequirements=MinecraftTypes.readNullable(in`buf1 -> MinecraftTypes.readList(buf1`MinecraftTypes::readHolderSet));" is 137.,23,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/ClientboundRecipeBookAddPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound,ClientboundRecipeBookAddPacket,ClientboundRecipeBookAddPacket,Magic Number,The method contains a magic number: 2,23,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/ClientboundRecipeBookAddPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound,ClientboundRecipeBookAddPacket,serialize,Long Statement,The length of the statement "MinecraftTypes.writeNullable(buf`entry.contents().craftingRequirements()`(buf1`reqs) -> MinecraftTypes.writeList(buf1`reqs`MinecraftTypes::writeHolderSet));" is 156.,41,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/ClientboundRecipeBookAddPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound,ClientboundRecipeBookAddPacket,serialize,Magic Number,The method contains a magic number: 0x2,41,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/ClientboundRecipeBookAddPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound,ClientboundPlayerInfoUpdatePacket,ClientboundPlayerInfoUpdatePacket,Complex Method,Cyclomatic complexity of the method is 12,28,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/ClientboundPlayerInfoUpdatePacket.java
